product_sku,store_code,gross_price,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
SKU-481454,C60,27.65,ZAR,Promo,2024-01-09 07:09:35,2024-01-16 07:09:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-481454,USV,29.31,ZAR,Promo,2025-10-01 22:58:31,2025-10-08 22:58:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-481454,USV,29.31,ZAR,Promo,2025-10-01 22:58:31,2025-10-08 22:58:31,Shoprite X,2026-02-24 04:09:54,BATCH-20260224-01
SKU-350625,C60,16.61,ZAR,Regular,2024-08-19 18:16:29,2024-09-19 18:16:29,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-350625,SHOP,17.61,ZAR,Regular,2025-09-22 05:37:00,2025-10-22 05:37:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-524370,CHK,56.08,ZAR,Promo,2024-05-02 00:49:41,2024-05-09 00:49:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-524370,USV,59.45,ZAR,Promo,2025-06-10 10:42:35,2025-06-17 10:42:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-733462,USV,29.52,ZAR,Regular,2024-01-12 14:40:47,2024-02-12 14:40:47,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-733462,SHOP,31.29,ZAR,Regular,2025-03-21 19:56:34,2025-04-21 19:56:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-547544,CHK,89.31,ZAR,Regular,2024-11-07 14:05:03,2024-12-07 14:05:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-547544,SHOP,94.67,ZAR,Regular,2025-02-09 22:17:04,2025-03-09 22:17:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-783412,SHOP,18.69,ZAR,Regular,2024-07-22 09:39:46,2024-08-22 09:39:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-783412,USV,19.81,ZAR,Regular,2025-12-23 19:50:03,2026-01-23 19:50:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-982956,CHK,18.56,ZAR,Promo,2024-04-20 22:37:45,2024-04-27 22:37:45,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-982956,USV,19.67,ZAR,Regular,2025-08-21 22:30:55,2025-09-21 22:30:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-263706,USV,23.4,ZAR,Regular,2024-03-12 22:48:15,2024-04-12 22:48:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-263706,SHOP,24.8,ZAR,Promo,2025-12-26 07:21:01,2026-01-02 07:21:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-104123,USV,15.82,ZAR,Regular,2024-02-08 03:58:09,2024-03-08 03:58:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-104123,USV,16.77,ZAR,Regular,2025-04-03 03:18:41,2025-05-03 03:18:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-152977,C60,82.99,ZAR,Promo,2024-04-21 19:21:20,2024-04-28 19:21:20,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-152977,CHK,87.97,ZAR,Regular,2025-09-16 17:16:26,2025-10-16 17:16:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-929389,C60,15.48,ZAR,Promo,2024-12-13 21:46:49,2024-12-20 21:46:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-929389,C60,16.41,ZAR,Regular,2025-09-17 03:02:48,2025-10-17 03:02:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-498309,C60,21.92,ZAR,Promo,2024-01-15 12:58:16,2024-01-22 12:58:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-498309,USV,23.24,ZAR,Promo,2025-08-02 14:38:02,2025-08-09 14:38:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-825538,C60,20.16,ZAR,Promo,2024-06-15 10:54:24,2024-06-22 10:54:24,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-825538,C60,21.37,ZAR,Promo,2025-12-09 15:32:01,2025-12-16 15:32:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-288268,SHOP,21.79,ZAR,Promo,2024-08-14 11:45:23,2024-08-21 11:45:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-288268,SHOP,21.79,ZAR,Promo,2024-08-14 11:45:23,2024-08-21 11:45:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-288268,USV,23.1,ZAR,Promo,2025-03-05 12:37:53,2025-03-12 12:37:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-241970,USV,28.26,ZAR,Regular,2024-12-07 11:44:04,2025-01-07 11:44:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-241970,USV,29.96,ZAR,Regular,2025-11-09 21:56:48,2025-12-09 21:56:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-699912,USV,25.73,ZAR,Promo,2024-05-22 01:55:41,2024-05-29 01:55:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-699912,USV,27.27,ZAR,Promo,2025-07-17 04:23:44,2025-07-24 04:23:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-267068,USV,26.68,ZAR,Promo,2024-02-05 13:40:25,2024-02-12 13:40:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-267068,CHK,28.28,ZAR,Promo,2025-09-17 00:40:47,2025-09-24 00:40:47,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-956670,C60,52.16,ZAR,Regular,2024-11-13 08:20:21,2024-12-13 08:20:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-956670,SHOP,55.29,ZAR,Regular,2025-03-16 15:44:13,2025-04-16 15:44:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-350325,USV,26.43,ZAR,Promo,2024-02-21 21:56:53,2024-02-28 21:56:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-350325,USV,28.02,ZAR,Regular,2025-02-25 20:22:19,2025-03-25 20:22:19,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-859730,CHK,17.09,ZAR,Promo,2024-07-07 11:02:15,2024-07-14 11:02:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-859730,CHK,18.12,ZAR,Regular,2025-07-11 17:21:51,2025-08-11 17:21:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-791639,USV,19.63,ZAR,Promo,2024-10-26 11:53:40,2024-11-02 11:53:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-791639,SHOP,20.81,ZAR,Regular,2025-10-24 15:43:54,2025-11-24 15:43:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-856319,CHK,100.21,ZAR,Regular,2024-05-09 03:07:08,2024-06-09 03:07:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-856319,CHK,106.22,ZAR,Regular,2025-03-12 23:19:23,2025-04-12 23:19:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-827869,CHK,57.29,ZAR,Promo,2024-03-09 23:42:10,2024-03-16 23:42:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-827869,USV,60.73,ZAR,Promo,2025-04-06 11:48:57,2025-04-13 11:48:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-527179,C60,14.07,ZAR,Regular,2024-09-01 16:41:48,2024-10-01 16:41:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-527179,SHOP,14.91,ZAR,Regular,2025-04-15 10:37:39,2025-05-15 10:37:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-416065,USV,57.05,ZAR,Regular,2024-04-28 17:52:03,2024-05-28 17:52:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-416065,USV,60.47,ZAR,Regular,2025-03-16 09:07:16,2025-04-16 09:07:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-846933,USV,18.15,ZAR,Regular,2024-12-08 19:16:03,2025-01-08 19:16:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-846933,CHK,19.24,ZAR,Promo,2025-01-07 22:40:05,2025-01-14 22:40:05,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-275252,CHK,15.04,ZAR,Promo,2024-03-24 19:26:27,2024-03-31 19:26:27,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-275252,C60,15.94,ZAR,Regular,2025-04-05 00:43:34,2025-05-05 00:43:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-488073,SHOP,27.42,ZAR,Promo,2024-10-13 04:11:12,2024-10-20 04:11:12,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-488073,USV,29.07,ZAR,Promo,2025-03-08 07:22:52,2025-03-15 07:22:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-596413,USV,16.23,ZAR,Promo,2024-03-13 11:23:57,2024-03-20 11:23:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-596413,USV,17.2,ZAR,Promo,2025-10-20 23:24:51,2025-10-27 23:24:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-705390,CHK,16.42,ZAR,Promo,2024-04-03 18:17:24,2024-04-10 18:17:24,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-705390,C60,17.41,ZAR,Regular,2025-02-04 00:51:18,2025-03-04 00:51:18,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-138522,CHK,34.99,ZAR,Regular,2024-01-09 03:45:24,2024-02-09 03:45:24,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-138522,USV,37.09,ZAR,Regular,2025-05-25 01:19:27,2025-06-25 01:19:27,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-335606,C60,79.12,ZAR,Regular,2024-04-15 04:53:57,2024-05-15 04:53:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-335606,SHOP,83.87,ZAR,Promo,2025-07-09 15:03:59,2025-07-16 15:03:59,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-663418,USV,23.88,ZAR,Regular,2024-01-08 12:57:27,2024-02-08 12:57:27,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-663418,USV,25.31,ZAR,Promo,2025-11-06 06:57:25,2025-11-13 06:57:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-236704,USV,47.18,ZAR,Regular,2024-02-10 03:16:45,2024-03-10 03:16:45,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-236704,C60,50.01,ZAR,Promo,2025-09-21 13:05:08,2025-09-28 13:05:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-139884,SHOP,16.86,ZAR,Promo,2024-01-10 01:58:51,2024-01-17 01:58:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-139884,USV,17.87,ZAR,Promo,2025-01-26 18:33:35,2025-02-02 18:33:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-477189,USV,96.73,ZAR,Regular,2024-04-22 17:15:38,2024-05-22 17:15:38,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-477189,CHK,102.53,ZAR,Promo,2025-09-23 15:53:24,2025-09-30 15:53:24,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-798696,USV,14.18,ZAR,Regular,2024-04-10 16:35:53,2024-05-10 16:35:53,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-798696,C60,15.03,ZAR,Promo,2025-03-06 06:07:24,2025-03-13 06:07:24,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-934371,SHOP,23.83,ZAR,Promo,2024-05-11 22:34:34,2024-05-18 22:34:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-934371,CHK,25.26,ZAR,Regular,2025-08-07 03:31:04,2025-09-07 03:31:04,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-727524,CHK,95.99,ZAR,Promo,2024-05-10 18:32:16,2024-05-17 18:32:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-727524,C60,101.75,ZAR,Regular,2025-07-16 18:53:15,2025-08-16 18:53:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-104712,SHOP,32.07,ZAR,Regular,2024-07-05 00:14:38,2024-08-05 00:14:38,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-104712,USV,33.99,ZAR,Promo,2025-08-08 10:50:29,2025-08-15 10:50:29,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-741294,USV,41.38,ZAR,Promo,2024-05-06 17:28:43,2024-05-13 17:28:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-741294,CHK,43.86,ZAR,Regular,2025-11-11 14:59:38,2025-12-11 14:59:38,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-896091,SHOP,40.06,ZAR,Regular,2024-04-26 23:13:37,2024-05-26 23:13:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-896091,USV,42.46,ZAR,Regular,2025-03-03 19:28:50,2025-04-03 19:28:50,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-120570,SHOP,72.95,ZAR,Regular,2024-01-06 11:24:57,2024-02-06 11:24:57,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-120570,USV,77.33,ZAR,Promo,2025-03-11 10:07:08,2025-03-18 10:07:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-115763,USV,33.06,ZAR,Promo,2024-06-14 08:36:23,2024-06-21 08:36:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-115763,CHK,35.04,ZAR,,2025-02-27 01:50:02,2025-03-27 01:50:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-833156,C60,29.15,ZAR,Promo,2024-03-03 19:01:40,2024-03-10 19:01:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-833156,SHOP,30.9,ZAR,Promo,2025-02-07 22:32:00,2025-02-14 22:32:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-373942,C60,77.57,ZAR,Promo,2024-05-05 13:27:51,2024-05-12 13:27:51,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-373942,SHOP,82.22,ZAR,Promo,2025-03-19 07:57:02,2025-03-26 07:57:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-361685,USV,33.44,ZAR,Promo,2024-10-12 06:50:06,2024-10-19 06:50:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-361685,CHK,35.45,ZAR,Promo,2025-07-08 21:59:05,2025-07-15 21:59:05,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-238263,C60,15.16,ZAR,Promo,2024-06-06 02:34:00,2024-06-13 02:34:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-238263,USV,16.07,ZAR,Regular,2025-11-03 05:05:43,2025-12-03 05:05:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-217798,SHOP,23.0,ZAR,Regular,2024-12-21 21:41:10,2025-01-21 21:41:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-217798,SHOP,24.38,ZAR,Regular,2025-08-19 13:54:20,2025-09-19 13:54:20,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-563413,CHK,137.53,ZAR,Regular,2024-01-03 02:09:48,2024-02-03 02:09:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-563413,C60,145.78,ZAR,Promo,2025-10-03 01:02:47,2025-10-10 01:02:47,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-782680,USV,29.02,ZAR,Regular,2024-01-28 19:23:17,2024-02-28 19:23:17,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-782680,USV,30.76,ZAR,Regular,2025-10-12 18:33:56,2025-11-12 18:33:56,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-165539,CHK,16.14,ZAR,Regular,2024-05-18 15:17:07,2024-06-18 15:17:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-165539,C60,17.11,,Promo,2025-12-12 18:39:10,2025-12-19 18:39:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-840582,USV,81.14,ZAR,Promo,2024-01-19 22:03:16,2024-01-26 22:03:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-840582,USV,86.01,ZAR,Promo,2025-08-22 21:22:16,2025-08-29 21:22:16,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-747181,USV,15.94,ZAR,,2024-07-03 18:00:23,2024-08-03 18:00:23,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-747181,USV,16.9,ZAR,Regular,2025-12-02 05:25:06,2026-01-02 05:25:06,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-464821,SHOP,102.67,ZAR,Regular,2024-02-23 01:13:31,2024-03-23 01:13:31,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-464821,SHOP,108.83,ZAR,Regular,2025-09-12 06:41:55,2025-10-12 06:41:55,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-341520,CHK,15.82,ZAR,Regular,2024-01-26 02:13:58,2024-02-26 02:13:58,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-341520,CHK,16.77,ZAR,Promo,2025-09-03 10:45:52,2025-09-10 10:45:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-967373,SHOP,30.22,ZAR,Promo,2024-04-09 05:28:25,2024-04-16 05:28:25,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-967373,CHK,32.03,ZAR,Regular,2025-09-05 03:19:54,2025-10-05 03:19:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-574429,USV,59.78,ZAR,Regular,2024-07-01 14:45:54,2024-08-01 14:45:54,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-574429,SHOP,63.37,ZAR,Promo,2025-10-06 13:42:00,2025-10-13 13:42:00,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-158441,CHK,15.86,ZAR,Regular,2024-03-13 09:55:03,2024-04-13 09:55:03,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-158441,CHK,15.86,ZAR,Regular,2024-03-13 09:55:03,2024-04-13 09:55:03,Shoprite X,2026-02-24 04:09:54,BATCH-20260224-01
SKU-158441,USV,16.81,ZAR,Regular,2025-09-27 20:23:02,2025-10-27 20:23:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-943164,USV,19.5,ZAR,Promo,2024-12-15 05:11:48,2024-12-22 05:11:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-943164,CHK,20.67,ZAR,Promo,2025-06-13 08:51:45,2025-06-20 08:51:45,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-995650,USV,17.2,ZAR,Promo,2024-09-12 22:13:02,2024-09-19 22:13:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-995650,CHK,18.23,ZAR,Regular,2025-07-26 03:28:02,2025-08-26 03:28:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-546436,CHK,20.61,ZAR,Regular,2024-04-08 04:07:07,2024-05-08 04:07:07,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-546436,CHK,21.85,ZAR,Regular,2025-02-27 13:57:02,2025-03-27 13:57:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-333541,USV,23.89,ZAR,Regular,2024-04-09 20:43:39,2024-05-09 20:43:39,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-333541,C60,25.32,ZAR,Promo,2025-07-28 02:04:47,2025-08-04 02:04:47,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-436256,CHK,89.24,ZAR,Regular,2024-07-16 12:15:09,2024-08-16 12:15:09,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-436256,CHK,94.59,ZAR,Regular,2025-06-14 11:44:52,2025-07-14 11:44:52,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-627618,USV,15.31,ZAR,Regular,2024-09-17 00:55:13,2024-10-17 00:55:13,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-627618,USV,16.23,ZAR,Promo,2025-07-11 09:15:44,2025-07-18 09:15:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-271995,USV,28.77,ZAR,Regular,2024-08-08 12:38:35,2024-09-08 12:38:35,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-271995,CHK,30.5,ZAR,Promo,2025-09-06 11:37:22,2025-09-13 11:37:22,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-352972,USV,27.82,ZAR,Regular,2024-02-14 12:45:11,2024-03-14 12:45:11,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-352972,CHK,29.49,ZAR,Regular,2025-03-10 16:06:10,2025-04-10 16:06:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-828325,C60,21.81,ZAR,Promo,2024-11-25 01:46:50,2024-12-02 01:46:50,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-828325,USV,23.12,ZAR,Regular,2025-12-22 20:33:14,2026-01-22 20:33:14,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-144503,SHOP,14.21,ZAR,Promo,2024-03-15 13:44:43,2024-03-22 13:44:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-144503,CHK,15.06,ZAR,Promo,2025-02-24 17:09:32,2025-03-03 17:09:32,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-716552,USV,28.41,ZAR,Regular,2024-09-03 17:24:46,2024-10-03 17:24:46,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-716552,CHK,30.12,ZAR,Regular,2025-05-12 06:51:42,2025-06-12 06:51:42,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-566709,SHOP,13.77,ZAR,Promo,2024-02-16 03:24:50,2024-02-23 03:24:50,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-566709,SHOP,13.77,ZAR,Promo,2024-02-16 03:24:50,2024-02-23 03:24:50,Shoprite X,2026-02-24 04:09:54,BATCH-20260224-01
SKU-566709,SHOP,14.6,ZAR,Regular,2025-04-14 17:24:21,2025-05-14 17:24:21,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-909176,CHK,36.25,ZAR,Regular,2024-01-28 08:57:45,2024-02-28 08:57:45,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-909176,CHK,38.43,ZAR,Regular,2025-01-12 18:05:49,2025-02-12 18:05:49,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-729315,USV,81.4,ZAR,Promo,2024-10-20 07:25:38,2024-10-27 07:25:38,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-729315,SHOP,86.28,ZAR,Regular,2025-02-19 00:48:22,2025-03-19 00:48:22,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-980964,USV,27.81,ZAR,Promo,2024-10-10 23:57:43,2024-10-17 23:57:43,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-980964,USV,29.48,ZAR,Promo,2025-12-26 03:58:47,2026-01-02 03:58:47,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-809675,C60,28.97,ZAR,Regular,2024-06-06 23:18:50,2024-07-06 23:18:50,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-809675,USV,30.71,ZAR,Regular,2025-02-23 17:49:36,2025-03-23 17:49:36,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-729468,C60,59.42,ZAR,Regular,2024-04-24 06:49:26,2024-05-24 06:49:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-729468,SHOP,62.99,ZAR,Regular,2025-06-26 05:27:26,2025-07-26 05:27:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-812317,C60,30.9,ZAR,Regular,2024-11-08 02:32:33,2024-12-08 02:32:33,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-812317,SHOP,32.75,ZAR,Regular,2025-11-02 11:47:19,2025-12-02 11:47:19,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-799201,C60,18.76,ZAR,Promo,2024-01-26 20:34:44,2024-02-02 20:34:44,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-799201,SHOP,19.89,ZAR,Regular,2025-06-21 02:48:30,2025-07-21 02:48:30,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-406450,USV,35.08,ZAR,Promo,2024-03-01 17:58:40,2024-03-08 17:58:40,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-406450,CHK,37.19,ZAR,Promo,2025-12-25 11:29:01,2026-01-01 11:29:01,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-375156,SHOP,27.18,ZAR,Regular,2024-02-23 13:59:37,2024-03-23 13:59:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-375156,C60,28.81,ZAR,Promo,2025-11-04 17:17:41,2025-11-11 17:17:41,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-326833,C60,21.12,ZAR,Promo,2024-12-28 00:25:33,2025-01-04 00:25:33,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-326833,SHOP,22.39,ZAR,Regular,2025-09-26 03:59:37,2025-10-26 03:59:37,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-975654,SHOP,28.55,ZAR,Regular,2024-07-04 11:02:26,2024-08-04 11:02:26,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-975654,CHK,30.26,ZAR,Promo,2025-11-23 21:36:15,2025-11-30 21:36:15,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-495579,USV,22.69,ZAR,Promo,2024-07-02 12:40:02,2024-07-09 12:40:02,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-495579,C60,24.05,ZAR,Promo,2025-07-04 21:53:48,2025-07-11 21:53:48,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-338396,C60,82.29,ZAR,Promo,2024-03-22 10:42:08,2024-03-29 10:42:08,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-338396,C60,87.23,ZAR,Regular,2025-09-18 02:53:34,2025-10-18 02:53:34,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
SKU-116080,C60,14.4,ZAR,Promo,2024-01-15 15:36:10,2024-01-22 15:36:10,Shoprite X,2026-02-24 04:09:53,BATCH-20260224-01
