product_sku,product_name,brand,division,category,pack_size,variant,standard_cost,supplier_name,source_system,load_timestamp,batch_id
SKU-714391,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,31.16,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-306459,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,19.92,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-802812,Steakhouse Classic Beef T-Bone Steak,Steakhouse Classic,Fresh Food,Meat & Poultry,1,,121.01,Shoprite House Brand,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-964018,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,,,33.92,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-192857,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,25.64,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-208667,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,31.19,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-174404,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,20.36,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-882988,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,100.65,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-784766,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,33.53,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-659153,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,88.16,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-555894,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,87.12,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-772150,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,25.42,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-237264,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,,,26.36,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-638700,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,101.0,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-116431,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,86.15,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-705317,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,32.63,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-888854,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,15.16,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-508920,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,19.48,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-383667,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,19.15,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-601053,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,13.8,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-964141,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,38.18,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-244830,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,15.21,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-542917,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,98.48,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-499979,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,15.87,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-404585,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,89.41,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-914044,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,87.91,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-811994,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,95.87,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-167403,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,36.42,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-814195,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,22.7,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-927662,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,16.94,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-429019,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,98.64,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-801862,Championship Boerewors Thick Boerewors,,Fresh Food,Meat & Poultry,1,,92.94,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-387266,ZZ2 Tomatoes,ZZ2,,Produce,1,,25.75,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-394475,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,91.16,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-517532,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,30.93,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-856599,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,16.96,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-684237,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,22.56,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-888299,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,42.75,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-301613,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,90.29,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-353903,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,17.88,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-505840,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,21.71,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-206269,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,30.31,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-633933,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,98.17,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-270518,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,23.14,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-316372,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,13.38,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-261806,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,27.18,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-799365,Freshmark Onions,Freshmark,Fresh Food,Produce,1,,19.59,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-883023,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,22.15,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-601012,Parmalat Cheddar Cheese,Parmalat,Fresh Food,Dairy & Eggs,400,,52.72,Parmalat,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-456665,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,16.72,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-897482,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,24.75,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-537298,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,31.96,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-499629,Simba Cheese & Onion Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,17.63,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-757605,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,18.23,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-237205,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,34.9,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-605004,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,32.79,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-342683,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,87.56,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-965662,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,70.72,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-217003,Lays Lightly Salted Chips,Lays,Grocery Essentials,Snacks & Confectionery,120,,21.83,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-919633,Domestos Thick Bleach,Domestos,Household,Cleaning Supplies,750,,37.07,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-991572,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,39.21,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-354400,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,,,81.62,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-879687,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,14.3,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-749166,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,16.39,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-944367,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,22.94,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-198362,Steakhouse Classic Beef T-Bone Steak,Steakhouse Classic,Fresh Food,Meat & Poultry,1,,134.56,Shoprite House Brand,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-603667,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,41.25,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-673359,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,98.68,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-381250,Cappy Orange Juice Blend,Cappy,Beverages,Drinks & Beverages,1.5,,29.67,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-381250,Cappy Orange Juice Blend,Cappy,Beverages,Drinks & Beverages,1.5,,29.67,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-239183,Cappy Orange Juice Blend,Cappy,Beverages,Drinks & Beverages,1.5,,26.87,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-603489,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,91.02,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-238131,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,18.27,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-841706,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,50.03,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-453837,Blue Ribbon White Bread,Blue Ribbon,Fresh Food,Bakery,1,,16.55,Premier FMCG,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-747734,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,45.24,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-597878,Steakhouse Classic Beef T-Bone Steak,Steakhouse Classic,Fresh Food,Meat & Poultry,1,,117.96,Shoprite House Brand,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-278974,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,23.81,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-298381,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,35.47,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-785003,Freshmark Apples,Freshmark,Fresh Food,Produce,1.5,,26.66,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-830032,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,21.27,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-918800,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,14.01,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-934226,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,36.76,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-939689,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,30.15,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-481499,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,15.36,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-803791,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,27.45,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-903748,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,15.4,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-432708,Parmalat Cheddar Cheese,Parmalat,Fresh Food,Dairy & Eggs,400,,58.28,Parmalat,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-974025,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,39.92,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-535437,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,25.26,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-871902,Steakhouse Classic Beef T-Bone Steak,Steakhouse Classic,Fresh Food,Meat & Poultry,1,,133.47,Shoprite House Brand,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-664628,Albany White Bread,Albany,Fresh Food,Bakery,1,,16.98,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-421920,Coca-Cola Coca-Cola No Sugar,Coca-Cola,Beverages,Drinks & Beverages,2,,22.05,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-888969,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,27.75,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-288234,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,15.51,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-792326,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,55.33,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-901291,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,27.29,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-157195,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,16.85,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-596094,Doritos Sweet Chilli Pepper Chips,Doritos,Grocery Essentials,Snacks & Confectionery,145,,22.5,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-909962,Nulaid Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,18,,47.97,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-217983,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,92.37,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-290614,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,28.87,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-686659,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,35.12,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-176161,Nature's Choice Bananas,Nature's Choice,Fresh Food,Produce,1,,23.52,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-914571,Coca-Cola Coca-Cola Original,Coca-Cola,Beverages,Drinks & Beverages,2,,21.63,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-755192,Handy Andy Ammonia Floor Cleaner,Handy Andy,Household,Cleaning Supplies,750,,31.77,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-146111,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,102.41,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-652704,Beacon Sweets Pack,Beacon,Grocery Essentials,Snacks & Confectionery,100,,18.48,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-851671,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,37.42,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-221363,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,35.55,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-245178,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,13.42,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-364598,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,87.19,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-680112,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,76.38,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-180687,Cappy Orange Juice Blend,Cappy,Beverages,Drinks & Beverages,1.5,,26.81,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-877211,Steakhouse Classic Beef T-Bone Steak,Steakhouse Classic,Fresh Food,Meat & Poultry,1,,114.19,Shoprite House Brand,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-134909,Simba Smoked Beef Chips,Simba,Grocery Essentials,Snacks & Confectionery,120,,17.15,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-956794,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,54.24,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-986176,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,15.13,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-181223,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,22.86,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-642260,Farmbest Pork Chops,Farmbest,Fresh Food,Meat & Poultry,1,,82.24,Farmbest,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-725279,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,15.95,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-519921,Sunlight Dishwashing Liquid,Sunlight,Household,Cleaning Supplies,750,,30.28,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-734090,Albany Brown Bread,Albany,Fresh Food,Bakery,1,,15.04,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-202495,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,35.16,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-436838,Danone NutriDay Plain Yoghurt,Danone,Fresh Food,Dairy & Eggs,1,,32.43,Danone,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-780163,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,21.51,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-462969,Albany Hot Dog Rolls,Albany,Fresh Food,Bakery,6,,20.73,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-243680,Rainbow Chicken Chicken Mixed Portions (IQF),Rainbow Chicken,Fresh Food,Meat & Poultry,2,,102.12,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-552348,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,75.21,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-862017,Nulaid Extra Large Eggs,Nulaid,Fresh Food,Dairy & Eggs,30,,76.36,Quantum Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-276043,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,38.39,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-623216,Lays Lightly Salted Chips,Lays,Grocery Essentials,Snacks & Confectionery,120,,19.83,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-414296,NikNaks Cheese Snacks,,Grocery Essentials,Snacks & Confectionery,135,,17.07,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-253066,Crystal Valley Plain Yoghurt,Crystal Valley,Fresh Food,Dairy & Eggs,1,,30.09,Lancewood,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-304774,Freshmark Potatoes,Freshmark,Fresh Food,Produce,2,,38.76,Freshmark,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-925566,Parmalat Cheddar Cheese,Parmalat,Fresh Food,Dairy & Eggs,400,,58.21,Parmalat,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-596228,Championship Boerewors Thick Boerewors,Championship Boerewors,Fresh Food,Meat & Poultry,1,,96.78,Shoprite Private Label,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-808650,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,79.47,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-895916,Omo Auto Washing Powder,Omo,Household,Cleaning Supplies,2,,89.2,Unilever,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-489865,Liqui Fruit 100% Fruit Juice,Liqui Fruit,Beverages,Drinks & Beverages,1,,23.79,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-997505,NikNaks Cheese Snacks,NikNaks,Grocery Essentials,Snacks & Confectionery,135,,16.66,PepsiCo,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-435776,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,16.56,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-473537,Sasko Premium White Bread,Sasko,Fresh Food,Bakery,1,,17.2,Pioneer Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-853458,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,14.01,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-596057,Cadbury Dairy Milk Chocolate Slab,Cadbury,Grocery Essentials,Snacks & Confectionery,150,,26.78,Mondelez,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-649264,ZZ2 Tomatoes,ZZ2,Fresh Food,Produce,1,,22.84,ZZ2,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-132278,Albany White Bread,Albany,Fresh Food,Bakery,1,,15.94,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-429805,Cappy Orange Juice Blend,Cappy,Beverages,Drinks & Beverages,1.5,,25.42,Coca-Cola Beverages SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-414670,Clover Low Fat Milk,Clover,Fresh Food,Dairy & Eggs,2,,36.87,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-327763,Ladismith Cheddar Cheese,Ladismith,Fresh Food,Dairy & Eggs,400,,51.68,Woodlands Dairy,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-297644,Rainbow Chicken Fresh Whole Chicken,Rainbow Chicken,Fresh Food,Meat & Poultry,1.5,,78.29,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-114861,Sunbake Brown Bread,Sunbake,Fresh Food,Bakery,1,,14.56,RCL Foods,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-665208,Clover Full Cream Milk,Clover,Fresh Food,Dairy & Eggs,2,,32.58,Clover SA,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
SKU-659257,Oros Orange Squash,Oros,Beverages,Drinks & Beverages,2,,44.57,Tiger Brands,SAP_ERP,2026-02-24 04:09:53,BATCH-20260224-01
