order_date,customer_code,product_code,sold_quantity,gross_amount
2024-12-25,CUST-352572,SKU-440849,901,186299.77
2025-04-09,CUST-716539,SKU-136801,681,35091.93
2025-09-22,CUST-287569,SKU-161095,379,27962.62
2025-04-27,CUST-471134,SKU-182039,316,29151.0
2024-09-10,CUST-527451,SKU-676064,815,44784.25
2025-03-25,CUST-230013,SKU-274107,251,8232.8
2025-08-11,CUST-954756,SKU-359787,997,27656.78
2025-12-24,CUST-119427,SKU-509044,770,83806.8
2024-11-26,CUST-349898,SKU-801894,520,13431.6
2024-07-15,CUST-103165,SKU-885511,258,4367.94
2024-08-16,CUST-944550,SKU-351168,532,19939.36
2025-07-26,CUST-255133,SKU-869179,328,11115.92
2025-04-09,CUST-885127,SKU-502442,829,23676.24
2025-03-10,CUST-619729,SKU-552618,183,22304.04
2024-04-30,CUST-203644,SKU-484943,470,27443.3
2025-03-26,CUST-337994,SKU-586903,755,15907.85
2025-10-28,CUST-609226,SKU-739588,476,9967.44
2024-10-19,CUST-671782,SKU-690774,380,10324.6
2024-06-24,CUST-816130,SKU-438657,324,3308.04
2025-11-07,CUST-944550,SKU-684680,219,3293.76
2024-05-27,CUST-164245,SKU-261886,657,20662.65
2024-11-25,CUST-329701,SKU-785651,916,20078.72
2024-07-04,CUST-927812,SKU-549484,22,1552.32
2025-12-25,CUST-536842,SKU-738984,351,11386.44
2024-09-25,CUST-693901,SKU-688080,345,9259.8
2025-08-22,CUST-406065,SKU-709626,536,22077.84
2024-03-08,CUST-212872,SKU-166712,261,2325.51
2025-09-03,CUST-210939,SKU-116475,469,7447.72
2025-06-11,CUST-810860,SKU-899596,784,31273.76
2025-06-30,CUST-275116,SKU-432501,923,29332.94
2024-07-31,CUST-153672,SKU-406674,206,3911.94
2025-04-03,CUST-625523,SKU-896033,526,20803.3
2025-02-01,CUST-111456,SKU-811105,751,44451.69
2025-04-10,CUST-465475,SKU-716983,579,26732.43
2025-02-20,CUST-374157,SKU-599351,42,2115.12
2024-02-07,CUST-605893,SKU-233528,447,15399.15
2024-12-01,CUST-673084,SKU-836650,568,15460.96
2025-11-19,CUST-977898,SKU-378133,499,11956.04
2024-02-02,CUST-504707,SKU-528144,685,11836.8
2024-04-12,CUST-555494,SKU-824578,35,553.0
2025-05-30,CUST-185190,SKU-739588,458,9590.52
2024-08-31,CUST-556820,SKU-842257,239,17745.75
2024-01-08,CUST-199485,SKU-234397,213,2151.3
2025-07-02,CUST-824558,SKU-824671,554,8199.2
2025-01-26,CUST-340708,SKU-890973,882,5741.82
2024-05-19,CUST-517592,SKU-700170,570,9576.0
2025-03-18,CUST-597957,SKU-318082,904,25890.56
2024-06-05,CUST-351962,SKU-221813,523,7918.22
2025-03-16,CUST-279400,SKU-763186,585,37124.1
2025-11-15,CUST-221847,SKU-851951,81,2672.19
2024-03-23,CUST-139803,SKU-696099,874,35230.94
2024-06-26,CUST-559960,SKU-112294,704,11369.6
2024-01-30,CUST-561237,SKU-204115,478,11562.82
2024-02-23,CUST-928873,SKU-591727,167,4377.07
2025-09-13,CUST-455100,SKU-263449,617,23236.22
2025-08-30,CUST-449359,SKU-591727,566,15729.14
2025-03-20,CUST-781821,SKU-611040,353,25497.19
2024-05-19,CUST-666109,SKU-484943,655,38245.45
2025-08-23,CUST-827324,SKU-645626,827,23850.68
2024-04-20,CUST-288266,SKU-892751,119,3539.06
2024-04-15,CUST-233948,SKU-308756,345,10777.8
2025-07-22,CUST-736097,SKU-625525,556,14500.48
2024-02-23,CUST-105144,SKU-858002,895,14901.75
2025-12-03,CUST-429950,SKU-423711,448,30607.36
2025-06-17,CUST-671935,SKU-964820,75,1290.75
2025-11-07,CUST-152430,SKU-966676,228,9607.92
2025-01-05,CUST-419982,SKU-996179,877,32089.43
2024-01-03,CUST-342534,SKU-301408,590,18183.8
2024-06-28,CUST-592610,SKU-299042,652,19696.92
2025-09-26,CUST-556781,SKU-748597,399,7964.04
2025-05-29,CUST-910480,SKU-503422,491,15461.59
2024-03-24,CUST-822914,SKU-487757,998,51496.8
2025-06-19,CUST-482908,SKU-432687,516,14360.28
2025-12-24,CUST-139803,SKU-319561,612,8090.64
2025-11-01,CUST-227478,SKU-455562,418,12243.22
2024-04-27,CUST-380051,SKU-823052,41,715.86
2024-05-12,CUST-885127,SKU-660289,380,16826.4
2025-06-05,CUST-810860,SKU-488791,731,12829.05
2024-08-17,CUST-704155,SKU-261607,934,46120.92
2025-09-23,CUST-774361,SKU-684053,827,15423.55
2024-01-25,CUST-936794,SKU-820011,754,61714.9
2025-12-08,CUST-445919,SKU-714173,142,5566.4
2024-11-05,CUST-504707,SKU-821936,374,12514.04
2024-02-01,CUST-856695,SKU-474779,290,13879.4
2024-10-30,CUST-429950,SKU-235700,55,2702.15
2024-01-07,CUST-572713,SKU-259807,347,3653.91
2025-03-26,CUST-666771,SKU-661800,841,20284.92
2024-04-04,CUST-673084,SKU-340694,880,6010.4
2025-08-03,CUST-542164,SKU-808370,943,17436.07
2024-02-03,CUST-910480,SKU-791392,648,11223.36
2025-10-18,CUST-770551,SKU-880851,262,5557.02
2025-08-22,CUST-410175,SKU-166140,308,9754.36
2025-11-28,CUST-609226,SKU-380565,718,38233.5
2025-11-13,CUST-966619,SKU-579175,108,2201.04
2024-11-21,CUST-525071,SKU-580493,417,16517.37
2024-07-18,CUST-960058,SKU-126637,652,10086.44
2024-05-26,CUST-201908,SKU-388833,735,59432.1
2024-08-18,CUST-518235,SKU-567783,764,12980.36
2025-11-30,CUST-848316,SKU-487925,324,54088.56
2024-01-09,CUST-203644,SKU-466413,344,6260.8
2025-04-24,CUST-505863,SKU-108650,990,14879.7
2024-07-30,CUST-309518,SKU-688027,831,23176.59
2025-08-19,CUST-651864,SKU-989693,659,9522.55
2025-07-14,CUST-489396,SKU-351454,866,62655.1
2024-09-18,CUST-242261,SKU-637066,380,12870.6
2025-10-02,CUST-928873,SKU-386177,379,9944.96
2025-11-03,CUST-896510,SKU-934107,420,12314.4
2024-04-30,CUST-455100,SKU-385135,324,7678.8
2024-06-25,CUST-210939,SKU-921265,840,25586.4
2025-01-13,CUST-648792,SKU-549875,285,11035.2
2025-03-04,CUST-292522,SKU-100490,134,1624.08
2024-02-22,CUST-293316,SKU-351865,864,74891.52
2025-12-20,CUST-928873,SKU-583846,839,15227.85
2024-07-08,CUST-518158,SKU-828284,657,6990.48
2025-09-25,CUST-992478,SKU-154152,624,30482.4
2024-06-28,CUST-950026,SKU-592211,394,1595.7
2025-03-09,CUST-410175,SKU-640098,502,33227.38
2024-08-31,CUST-977898,SKU-200531,20,390.4
2025-06-05,CUST-148257,SKU-246398,481,83338.06
2025-05-26,CUST-810860,SKU-361474,986,13192.68
2024-10-25,CUST-977898,SKU-232937,193,1847.01
2024-06-08,CUST-810860,SKU-496338,139,2723.01
2024-04-29,CUST-999224,SKU-366040,257,8565.81
2024-10-29,CUST-349540,SKU-279906,282,5256.48
2024-08-02,CUST-493052,SKU-299042,373,11268.33
2025-12-24,CUST-693901,SKU-823251,348,5588.88
2025-09-11,CUST-114545,SKU-253421,653,6249.21
2024-11-07,CUST-255133,SKU-547992,255,5260.65
2025-12-26,CUST-671935,SKU-371419,423,9306.0
2024-01-10,CUST-208968,SKU-103863,24,1336.32
2025-12-03,CUST-536842,SKU-221715,989,45404.99
2025-01-08,CUST-618601,SKU-960684,406,7015.68
2024-01-08,CUST-810860,SKU-506678,158,2565.92
2024-12-25,CUST-352572,SKU-704798,162,4275.18
2025-06-08,CUST-222001,SKU-873353,447,20405.55
2024-09-20,CUST-397533,SKU-946237,865,32212.6
2024-08-08,CUST-253521,SKU-279906,686,12787.04
2024-03-09,CUST-351962,SKU-899596,174,6547.62
2024-09-16,CUST-671782,SKU-524328,323,18029.86
2025-03-01,CUST-343116,SKU-514895,560,38645.6
2024-03-24,CUST-827741,SKU-132574,81,3198.69
2024-02-12,CUST-671935,SKU-285017,476,6035.68
2025-03-27,CUST-490601,SKU-701356,28,1036.28
2024-12-14,CUST-782824,SKU-729831,660,4633.2
2024-07-06,CUST-322776,SKU-809245,870,8178.0
2025-12-20,CUST-733299,SKU-465018,964,73591.76
2025-12-07,CUST-666771,SKU-386177,376,9866.24
2025-07-18,CUST-421904,SKU-432687,74,2059.42
2025-08-22,CUST-762014,SKU-709626,575,23684.25
2024-07-03,CUST-782824,SKU-670898,677,16207.38
2025-07-02,CUST-707168,SKU-357573,965,15160.15
2024-10-18,CUST-290319,SKU-773515,104,1296.88
2024-12-12,CUST-489396,SKU-708501,667,14887.44
2025-03-17,CUST-681122,SKU-172989,313,8810.95
2024-03-19,CUST-811726,SKU-626818,385,4970.35
2024-12-15,CUST-275551,SKU-748597,344,6477.52
2024-05-09,CUST-493052,SKU-499380,627,131312.61
2024-08-01,CUST-631764,SKU-166140,545,16279.15
2024-12-23,CUST-992478,SKU-263520,589,20909.5
2024-06-10,CUST-222001,SKU-386177,931,23051.56
2025-12-30,CUST-329701,SKU-361474,751,10048.38
2025-04-06,CUST-693415,SKU-126637,549,9003.6
2025-06-23,CUST-854076,SKU-820987,947,57265.09
2024-11-28,CUST-625523,SKU-538684,803,174483.87
2024-04-09,CUST-882820,SKU-466413,859,15633.8
2025-06-01,CUST-666109,SKU-714173,81,3175.2
2024-05-07,CUST-503641,SKU-986263,838,36302.16
2025-09-01,CUST-770551,SKU-542455,167,1169.0
2025-01-31,CUST-518235,SKU-322754,735,32053.35
2024-09-18,CUST-651864,SKU-608148,611,5272.93
2025-10-21,CUST-536842,SKU-235792,308,8636.32
2024-03-30,CUST-225893,SKU-134882,626,14485.64
2024-01-07,CUST-208968,SKU-773515,376,4688.72
2024-12-27,CUST-449359,SKU-388776,375,15393.75
2024-06-23,CUST-329701,SKU-209100,525,35406.0
2025-01-07,CUST-618601,SKU-183315,793,23805.86
2024-10-18,CUST-221031,SKU-892751,51,1516.74
2024-11-25,CUST-972086,SKU-762039,551,116580.58
2025-04-14,CUST-316733,SKU-445413,216,10242.72
2025-03-09,CUST-105144,SKU-399283,969,64118.73
2024-06-20,CUST-782824,SKU-183315,522,14783.04
2024-08-06,CUST-698600,SKU-411163,189,5021.73
2025-10-02,CUST-762014,SKU-964820,737,12683.77
2025-07-16,CUST-465475,SKU-380565,747,39777.75
2024-05-25,CUST-673582,SKU-245430,409,16302.74
2025-04-21,CUST-448323,SKU-734633,859,27530.95
2024-02-21,CUST-746459,SKU-550462,355,44314.65
2024-04-04,CUST-847481,SKU-441475,563,17970.96
2024-05-25,CUST-972086,SKU-328176,301,5773.18
2024-10-18,CUST-707168,SKU-317022,227,6694.23
2025-12-21,CUST-317070,SKU-660289,829,38904.97
2025-06-10,CUST-810860,SKU-133101,471,20926.53
2025-10-01,CUST-506220,SKU-251696,570,33031.5
2025-08-07,CUST-987680,SKU-509044,902,98173.68
2025-07-17,CUST-977898,SKU-166712,199,1878.56
2024-06-26,CUST-293316,SKU-567783,132,2242.68
2024-09-29,CUST-135524,SKU-317529,561,6917.13
2024-12-17,CUST-849242,SKU-301621,333,2031.3
2025-05-25,CUST-320445,SKU-429796,157,12202.04
2024-12-24,CUST-253521,SKU-625615,666,15824.16
2025-02-04,CUST-605893,SKU-503422,872,27459.28
2024-08-27,CUST-260067,SKU-112294,278,4489.7
2024-07-31,CUST-340708,SKU-315712,650,11355.5
2024-04-02,CUST-578848,SKU-251696,247,13503.49
2024-03-27,CUST-666771,SKU-451465,648,33916.32
2025-11-22,CUST-403434,SKU-654876,927,38655.9
2025-05-25,CUST-290319,SKU-555219,302,4626.64
2025-08-24,CUST-885127,SKU-782293,431,33398.19
2024-02-12,CUST-562216,SKU-344214,422,6600.08
2024-12-02,CUST-648079,SKU-551098,528,12708.96
2024-07-07,CUST-429950,SKU-739588,109,2153.84
2024-02-16,CUST-484797,SKU-152861,106,2019.3
2025-08-24,CUST-777375,SKU-111752,496,13664.8
2024-07-20,CUST-762014,SKU-404958,192,1080.96
2024-04-05,CUST-331080,SKU-555458,745,4008.1
2025-07-03,CUST-221031,SKU-220049,930,12768.9
2024-02-28,CUST-629112,SKU-778324,375,5175.0
2025-04-22,CUST-525071,SKU-818299,877,14444.19
2025-11-26,CUST-514975,SKU-522220,393,43147.47
2025-05-31,CUST-454384,SKU-801331,339,9336.06
2025-09-16,CUST-854076,SKU-800272,320,5251.2
2025-10-06,CUST-281848,SKU-912186,476,8748.88
2024-12-14,CUST-473557,SKU-683896,192,10742.4
2024-02-04,CUST-548218,SKU-759155,452,5274.84
2024-05-11,CUST-849242,SKU-780876,369,19700.91
2024-05-08,CUST-311989,SKU-466844,772,7534.72
2025-03-25,CUST-987680,SKU-912186,384,7057.92
2024-01-25,CUST-987680,SKU-580231,607,26738.35
2024-11-21,CUST-889320,SKU-954671,124,9182.2
2025-09-21,CUST-824558,SKU-221695,424,8590.24
2024-10-16,CUST-482908,SKU-415530,203,16692.69
2025-03-18,CUST-548218,SKU-421196,240,11985.6
2025-11-03,CUST-568648,SKU-824622,523,15988.11
2025-07-03,CUST-929229,SKU-458196,641,5999.76
2025-07-13,CUST-473241,SKU-962636,848,21132.16
2024-04-28,CUST-153672,SKU-742408,425,11067.0
2025-03-24,CUST-505863,SKU-967145,531,16057.44
2025-06-30,CUST-260338,SKU-656849,201,2988.87
2024-03-29,CUST-800282,SKU-117542,805,16663.5
2025-06-13,CUST-260067,SKU-542465,708,17650.44
2025-05-17,CUST-542164,SKU-166712,174,1642.56
2024-08-16,CUST-542164,SKU-496338,141,2762.19
2024-09-20,CUST-609226,SKU-801894,146,3771.18
2025-04-13,CUST-185190,SKU-161471,686,79438.8
2025-01-24,CUST-856695,SKU-567783,616,11094.16
2025-01-10,CUST-380051,SKU-395498,449,4494.49
2024-08-27,CUST-449359,SKU-458196,645,5695.35
2024-05-10,CUST-559960,SKU-611040,261,17784.54
2025-07-25,CUST-221031,SKU-109353,767,62380.11
2025-08-20,CUST-992478,SKU-321282,519,7369.8
2024-12-24,CUST-208968,SKU-298397,390,17772.3
2025-08-02,CUST-992478,SKU-784713,327,17007.27
2024-01-18,CUST-506220,SKU-388833,439,35497.54
2025-07-27,CUST-854076,SKU-867546,22,768.68
2024-06-25,CUST-671935,SKU-599351,364,17293.64
2024-02-28,CUST-928873,SKU-706784,963,16948.8
2025-07-05,CUST-832187,SKU-840158,725,63314.25
2024-01-06,CUST-609226,SKU-692585,959,75981.57
2024-07-11,CUST-209811,SKU-871748,149,1311.2
2025-09-03,CUST-724220,SKU-367794,183,4573.17
2025-01-30,CUST-429950,SKU-586903,537,11314.59
2025-04-07,CUST-978371,SKU-660289,930,43644.9
2024-08-11,CUST-509472,SKU-385865,718,67786.38
2024-10-27,CUST-560126,SKU-392487,449,11238.47
2024-03-04,CUST-493052,SKU-626818,344,4441.04
2024-08-07,CUST-936794,SKU-750577,225,8010.0
2024-12-31,CUST-716539,SKU-657661,596,13934.48
2024-08-28,CUST-311989,SKU-675664,356,9202.6
2024-02-25,CUST-200534,SKU-719505,996,67050.72
2024-03-18,CUST-974555,SKU-654876,670,26357.8
2024-12-26,CUST-625523,SKU-826607,42,2470.86
2024-09-06,CUST-242261,SKU-317022,823,24270.27
2025-01-25,CUST-138957,SKU-800272,882,14473.62
2024-08-28,CUST-822914,SKU-487967,628,32586.92
2025-08-02,CUST-848316,SKU-266111,155,1632.15
2024-04-12,CUST-201908,SKU-397873,474,12442.5
2025-11-15,CUST-827741,SKU-455562,870,25482.3
2025-06-18,CUST-203644,SKU-544119,946,32249.14
2024-06-22,CUST-748792,SKU-709626,326,12668.36
2024-04-05,CUST-518235,SKU-920015,503,10643.48
2024-10-05,CUST-419982,SKU-342501,188,16395.48
2025-03-06,CUST-487875,SKU-275178,935,11350.9
2025-02-04,CUST-374157,SKU-724203,717,152814.21
2024-10-16,CUST-185190,SKU-824671,340,4746.4
2024-10-01,CUST-227478,SKU-164244,504,14364.0
2025-11-29,CUST-148257,SKU-161590,708,8538.48
2025-08-07,CUST-582618,SKU-343186,722,25638.22
2025-07-25,CUST-482908,SKU-629405,273,4736.55
2024-05-21,CUST-827741,SKU-885121,442,17304.3
2024-05-01,CUST-827089,SKU-583846,633,10836.96
2025-03-28,CUST-561237,SKU-655792,512,8453.12
2024-09-20,CUST-649686,SKU-499380,781,163564.83
2025-10-19,CUST-646694,SKU-807098,530,32886.5
2025-03-11,CUST-860113,SKU-221715,124,5692.84
2025-02-09,CUST-342472,SKU-422950,655,14783.35
2024-11-03,CUST-290914,SKU-254689,635,18351.5
2025-02-17,CUST-746459,SKU-811105,244,14442.36
2025-08-08,CUST-649686,SKU-327644,104,3187.6
2025-05-31,CUST-732792,SKU-353381,820,20065.4
2024-01-02,CUST-673084,SKU-912225,732,26696.04
2025-12-19,CUST-393182,SKU-270066,739,78843.91
2025-11-15,CUST-487875,SKU-688027,203,6000.68
2024-12-19,CUST-827089,SKU-447025,304,5593.6
2024-02-09,CUST-221847,SKU-824275,607,5159.5
2024-05-21,CUST-777375,SKU-385135,154,3649.8
2025-01-05,CUST-777375,SKU-684353,542,39874.94
2025-01-31,CUST-167081,SKU-543622,361,15064.53
2025-02-26,CUST-978371,SKU-308939,418,23734.04
2025-01-14,CUST-208968,SKU-595716,503,37850.75
2024-01-19,CUST-910480,SKU-949067,90,2423.7
2025-10-30,CUST-597957,SKU-101384,243,42230.97
2024-09-04,CUST-253521,SKU-162265,552,16698.0
2025-02-20,CUST-757111,SKU-490543,167,5071.79
2025-03-12,CUST-952585,SKU-632657,368,2152.8
2025-02-17,CUST-212872,SKU-846292,984,15055.2
2025-12-14,CUST-374157,SKU-824578,657,11004.75
2025-02-11,CUST-847481,SKU-333546,753,11663.97
2025-08-13,CUST-342534,SKU-956261,92,2866.72
2025-04-24,CUST-489396,SKU-370276,14,196.14
2024-05-04,CUST-622573,SKU-828284,733,7799.12
2025-10-09,CUST-287569,SKU-754663,515,23756.95
2024-05-10,CUST-666109,SKU-639418,753,123077.85
2025-04-11,CUST-203644,SKU-780832,804,9157.56
2024-06-11,CUST-716539,SKU-293545,453,18251.37
2025-07-14,CUST-716539,SKU-452047,350,78974.0
2024-02-05,CUST-112503,SKU-888759,125,3112.5
2025-07-02,CUST-982083,SKU-547739,257,8645.48
2025-12-07,CUST-827089,SKU-335306,390,6906.9
2024-06-29,CUST-311989,SKU-499380,51,10680.93
2025-07-11,CUST-493052,SKU-356822,739,3717.17
2024-06-19,CUST-509472,SKU-275745,612,15459.12
2024-02-03,CUST-288304,SKU-505236,12,261.36
2024-02-06,CUST-489396,SKU-676757,956,25171.48
2024-12-31,CUST-345089,SKU-221715,734,31789.54
2024-06-23,CUST-849242,SKU-729831,672,4717.44
2025-08-02,CUST-197000,SKU-740025,661,35958.4
2025-08-19,CUST-111456,SKU-183315,721,21644.42
2024-08-12,CUST-340708,SKU-321470,677,14135.76
2025-08-31,CUST-479916,SKU-426603,859,16209.33
2025-02-13,CUST-511720,SKU-485660,831,17052.12
2025-09-02,CUST-509472,SKU-116475,737,11703.56
2024-01-05,CUST-448323,SKU-642865,855,72264.6
2025-06-18,CUST-561237,SKU-972578,927,10317.51
2024-12-10,CUST-138957,SKU-538714,825,81996.75
2025-12-22,CUST-896474,SKU-185585,291,14733.33
2024-09-27,CUST-304484,SKU-871748,894,7867.2
2024-06-17,CUST-954756,SKU-830036,710,8143.7
2024-08-13,CUST-733299,SKU-224567,277,4049.74
2024-01-22,CUST-992478,SKU-929072,494,16628.04
2025-09-24,CUST-777375,SKU-632645,947,42823.34
2024-03-03,CUST-582618,SKU-641961,222,3838.38
2024-01-31,CUST-744591,SKU-818755,254,12872.72
2024-01-24,CUST-810860,SKU-671756,11,616.55
2025-12-16,CUST-748792,SKU-675664,665,18227.65
2025-07-10,CUST-631764,SKU-821936,557,19756.79
2025-07-07,CUST-827741,SKU-414058,532,9724.96
2025-08-21,CUST-578848,SKU-544137,704,22309.76
2024-10-14,CUST-138957,SKU-271770,448,17288.32
2025-02-07,CUST-482908,SKU-161095,387,28552.86
2024-09-30,CUST-929229,SKU-870000,922,53706.5
2025-01-12,CUST-669198,SKU-813992,220,5761.8
2025-11-02,CUST-800282,SKU-708501,662,15662.92
2024-07-20,CUST-260067,SKU-688027,672,18742.08
2024-04-18,CUST-666109,SKU-422149,769,9181.86
2025-01-03,CUST-716539,SKU-754663,844,38933.72
2024-02-27,CUST-506220,SKU-126637,993,15361.71
2024-01-30,CUST-471134,SKU-221842,603,4793.85
2024-11-03,CUST-827741,SKU-452047,355,75568.85
2025-12-09,CUST-619729,SKU-496845,520,29816.8
2025-11-13,CUST-166698,SKU-197835,199,33063.85
2024-03-10,CUST-629112,SKU-321040,885,14221.95
2025-05-27,CUST-950026,SKU-366190,529,14965.41
2025-09-01,CUST-272753,SKU-619794,499,7200.57
2025-12-15,CUST-724220,SKU-632645,792,35814.24
2024-10-05,CUST-914892,SKU-327038,294,25960.2
2025-06-14,CUST-316733,SKU-615285,102,10226.52
2025-07-18,CUST-882701,SKU-984733,894,47435.64
2025-03-26,CUST-849280,SKU-896033,490,19379.5
2024-09-09,CUST-559960,SKU-399283,243,15170.49
2025-12-23,CUST-609245,SKU-873353,262,11960.3
2024-12-17,CUST-349540,SKU-370276,986,13034.92
2025-06-07,CUST-704155,SKU-901894,997,62830.94
2025-01-06,CUST-292522,SKU-388833,643,55111.53
2025-03-01,CUST-556781,SKU-583846,789,14320.35
2024-05-24,CUST-848316,SKU-895573,379,22156.34
2025-05-19,CUST-669198,SKU-185585,992,50224.96
2025-08-28,CUST-504617,SKU-351168,543,21567.96
2025-10-31,CUST-669198,SKU-234397,834,8923.8
2024-11-16,CUST-272753,SKU-415231,415,19861.9
2025-09-08,CUST-406065,SKU-820011,772,66978.72
2024-05-23,CUST-533259,SKU-413586,691,20495.06
2024-05-22,CUST-992478,SKU-490366,520,17388.8
2025-09-04,CUST-455100,SKU-928541,74,1399.34
2025-02-23,CUST-733299,SKU-929072,404,14414.72
2025-10-14,CUST-811726,SKU-445413,393,18636.06
2025-07-07,CUST-693901,SKU-709626,613,25249.47
2024-10-18,CUST-465475,SKU-823064,374,19747.2
2025-09-27,CUST-518235,SKU-286883,350,3556.0
2024-03-20,CUST-222662,SKU-971244,980,31565.8
2025-02-24,CUST-292522,SKU-360349,874,40265.18
2024-02-13,CUST-648792,SKU-550462,388,48434.04
2024-08-31,CUST-138957,SKU-438657,53,541.13
2024-05-23,CUST-309518,SKU-607345,152,5169.52
2025-02-14,CUST-974555,SKU-920015,618,13861.74
2024-02-09,CUST-351962,SKU-313208,867,5366.73
2024-07-05,CUST-525071,SKU-204115,247,5974.93
2024-12-17,CUST-527451,SKU-278819,237,2287.05
2024-09-24,CUST-732792,SKU-438657,11,112.31
2024-03-05,CUST-682747,SKU-245430,549,21883.14
2025-02-01,CUST-316733,SKU-762039,227,50911.56
2025-10-30,CUST-832187,SKU-677291,570,39917.1
2025-06-04,CUST-424539,SKU-191394,258,18627.6
2025-01-18,CUST-568648,SKU-221842,204,1717.68
2025-03-11,CUST-374157,SKU-116475,177,2810.76
2025-07-24,CUST-847481,SKU-647665,156,6188.52
2025-04-16,CUST-944550,SKU-960684,423,7309.44
2025-11-06,CUST-890404,SKU-142743,334,5006.66
2025-08-19,CUST-225893,SKU-211184,130,5367.7
2025-12-08,CUST-290319,SKU-846830,371,12369.14
2025-10-30,CUST-233948,SKU-452047,804,181414.56
2024-04-02,CUST-555494,SKU-442635,488,10945.84
2025-03-30,CUST-827741,SKU-286411,920,49606.4
2024-07-11,CUST-397533,SKU-946237,365,13592.6
2025-02-02,CUST-505863,SKU-658829,58,5041.36
2025-03-20,CUST-910480,SKU-991211,689,9349.73
2024-07-20,CUST-847481,SKU-241231,661,21951.81
2025-10-29,CUST-166698,SKU-351865,564,51820.32
2024-05-05,CUST-455100,SKU-313430,877,12514.79
2024-03-16,CUST-454384,SKU-214946,929,9540.83
2024-06-04,CUST-201908,SKU-716078,536,76229.92
2024-04-10,CUST-954756,SKU-821183,43,6513.21
2024-05-14,CUST-618416,SKU-595716,646,45859.54
2024-07-30,CUST-733299,SKU-317529,150,1849.5
2024-01-27,CUST-504617,SKU-283842,352,3748.8
2024-01-16,CUST-342534,SKU-811105,176,9827.84
2025-01-31,CUST-827089,SKU-710528,473,12283.81
2024-05-15,CUST-736097,SKU-617877,760,55191.2
2025-06-17,CUST-345861,SKU-655008,571,13018.8
2024-05-20,CUST-436962,SKU-750577,164,5838.4
2024-07-31,CUST-203644,SKU-919995,25,1609.25
2024-09-11,CUST-944550,SKU-458196,151,1333.33
2025-04-18,CUST-742268,SKU-301621,189,1222.83
2025-10-15,CUST-275551,SKU-820987,344,20801.68
2024-05-05,CUST-380051,SKU-579175,962,18489.64
2025-01-07,CUST-619729,SKU-420688,62,4472.06
2025-07-11,CUST-221847,SKU-109353,49,3985.17
2025-11-19,CUST-629112,SKU-108650,509,7650.27
2025-04-28,CUST-282481,SKU-224332,879,22555.14
2025-05-08,CUST-511720,SKU-821905,490,23177.0
2025-05-28,CUST-424539,SKU-748597,653,13033.88
2025-08-23,CUST-978371,SKU-777317,386,10263.74
2025-01-10,CUST-556820,SKU-648094,465,5180.1
2024-02-11,CUST-540465,SKU-674695,16,800.16
2025-12-12,CUST-275551,SKU-513472,161,4295.48
2025-05-06,CUST-349540,SKU-279906,323,6382.48
