date,customer_code,product_code,sold_quantity
2026-01-12,CUST584929SA,PROD731076SA,7
2026-01-20,CUST606007SA,PROD1773SA,7
2026-02-10,CUST563723SA,PROD512311SA,21
2026-01-28,CUST244146SA,PROD446173SA,13
2026-01-09,CUST801280SA,PROD722858SA,2
2026-01-01,CUST287892SA,PROD617024SA,16
2026-02-01,CUST422842SA,PROD235615SA,1
2026-02-16,CUST261805SA,PROD741666SA,26
2026-01-13,CUST266817SA,PROD754717SA,6
2026-02-14,CUST12940SA,PROD704318SA,21
2026-02-04,CUST932694SA,PROD121761SA,5
2026-01-13,CUST872176SA,PROD964047SA,26
2026-01-29,CUST531981SA,PROD52578SA,12
2026-01-12,CUST865322SA,PROD870127SA,26
2026-02-06,CUST323331SA,PROD952635SA,10
2026-02-18,CUST186080SA,PROD870127SA,23
2026-02-09,CUST932694SA,PROD439898SA,16
2026-02-13,CUST395489SA,PROD803013SA,23
2026-01-05,CUST399407SA,PROD162998SA,21
2026-02-07,CUST51685SA,PROD3717SA,10
2026-01-20,CUST530108SA,PROD781177SA,22
2026-02-17,CUST869752SA,PROD356778SA,12
2026-02-14,CUST97874SA,PROD62535SA,22
2026-02-08,CUST597467SA,PROD860394SA,16
2026-01-13,CUST540310SA,PROD870127SA,24
2026-01-19,CUST78645SA,PROD364069SA,29
2026-01-25,CUST705668SA,PROD924231SA,7
2026-01-18,CUST642039SA,PROD747581SA,10
2026-01-13,CUST125200SA,PROD709570SA,12
2026-01-11,CUST119971SA,PROD952538SA,11
2026-02-05,CUST145998SA,PROD14338SA,9
2026-01-19,CUST957803SA,PROD30271SA,14
2026-02-13,CUST993702SA,PROD70674SA,18
2026-02-02,CUST588132SA,PROD617024SA,14
2026-01-18,CUST221686SA,PROD234053SA,28
2026-01-26,CUST6402SA,PROD875271SA,22
2026-02-06,CUST885447SA,PROD496564SA,9
2026-01-25,CUST402686SA,PROD138205SA,26
2026-01-15,CUST839333SA,PROD465230SA,24
2026-02-11,CUST82760SA,PROD927082SA,22
2026-02-16,CUST183594SA,PROD957860SA,12
2026-02-02,CUST618836SA,PROD700305SA,14
2026-01-31,CUST77558SA,PROD825206SA,28
2026-01-21,CUST17500SA,PROD658765SA,16
2026-01-11,CUST473947SA,PROD77060SA,13
2026-02-10,CUST931895SA,PROD227823SA,17
2026-01-16,CUST829130SA,PROD53035SA,5
2026-01-02,CUST32498SA,PROD398468SA,22
2026-02-09,CUST903625SA,PROD804150SA,16
2026-01-18,CUST872176SA,PROD95674SA,16
2026-01-01,CUST64633SA,PROD158157SA,17
2026-02-14,CUST807236SA,PROD349499SA,10
2026-01-12,CUST758889SA,PROD727369SA,25
2026-02-13,CUST332061SA,PROD420172SA,14
2026-02-07,CUST303042SA,PROD804150SA,20
2026-01-28,CUST178794SA,PROD388162SA,22
2026-02-10,CUST92410SA,PROD398382SA,9
2026-01-15,CUST542347SA,PROD296578SA,28
2026-02-17,CUST445807SA,PROD699287SA,14
2026-02-18,CUST716SA,PROD169430SA,23
2026-01-17,CUST724042SA,PROD89771SA,18
2026-01-02,CUST949860SA,PROD921406SA,1
2026-02-07,CUST91884SA,PROD401124SA,26
2026-01-15,CUST186266SA,PROD475763SA,26
2026-01-03,CUST871728SA,PROD130394SA,24
2026-01-02,CUST743266SA,PROD478634SA,6
2026-01-27,CUST885447SA,PROD8491SA,13
2026-01-23,CUST267508SA,PROD689606SA,24
2026-02-10,CUST710078SA,PROD476786SA,2
2026-01-23,CUST589275SA,PROD187241SA,9
2026-01-09,CUST792911SA,PROD251516SA,25
2026-01-30,CUST66165SA,PROD551640SA,7
2026-01-28,CUST534273SA,PROD419066SA,23
2026-01-23,CUST520306SA,PROD356778SA,8
2026-02-14,CUST920607SA,PROD556968SA,16
2026-02-14,CUST587713SA,PROD954851SA,28
2026-02-17,CUST588967SA,PROD902931SA,11
2026-01-14,CUST222096SA,PROD984539SA,26
2026-02-15,CUST142007SA,PROD622503SA,22
2026-01-31,CUST314353SA,PROD731076SA,22
2026-01-01,CUST709922SA,PROD741666SA,18
2026-02-15,CUST163137SA,PROD496249SA,3
2026-01-21,CUST979981SA,PROD54615SA,11
2026-01-28,CUST309898SA,PROD618849SA,12
2026-01-06,CUST542347SA,PROD692094SA,2
2026-02-03,CUST549787SA,PROD478975SA,23
2026-02-04,CUST702571SA,PROD653425SA,1
2026-01-15,CUST938256SA,PROD582789SA,11
2026-01-02,CUST414913SA,PROD102664SA,6
2026-02-17,CUST32498SA,PROD280746SA,4
2026-01-16,CUST395019SA,PROD687277SA,11
2026-01-12,CUST655993SA,PROD63556SA,3
2026-01-07,CUST729988SA,PROD483550SA,15
2026-01-30,CUST411987SA,PROD291704SA,25
2026-02-03,CUST183594SA,PROD959715SA,22
2026-02-03,CUST860899SA,PROD190305SA,27
2026-01-11,CUST144247SA,PROD843298SA,16
2026-01-31,CUST880690SA,PROD174389SA,27
2026-02-07,CUST369412SA,PROD723846SA,7
2026-01-04,CUST8574SA,PROD693300SA,24
2026-02-05,CUST770571SA,PROD477463SA,4
2026-01-06,CUST93624SA,PROD220392SA,8
2026-02-02,CUST399407SA,PROD876638SA,19
2026-01-02,CUST431319SA,PROD199448SA,28
2026-01-09,CUST791615SA,PROD633039SA,12
2026-01-10,CUST656401SA,PROD251516SA,15
2026-02-10,CUST608519SA,PROD993620SA,5
2026-01-28,CUST858130SA,PROD843298SA,27
2026-02-03,CUST470325SA,PROD706073SA,29
2026-01-09,CUST603178SA,PROD579364SA,22
2026-01-17,CUST395489SA,PROD178240SA,23
2026-01-03,CUST980143SA,PROD741666SA,12
2026-01-25,CUST895993SA,PROD730429SA,17
2026-01-10,CUST8574SA,PROD408396SA,23
2026-02-03,CUST317543SA,PROD291704SA,12
2026-01-15,CUST720184SA,PROD496171SA,3
2026-01-13,CUST702667SA,PROD730429SA,25
2026-01-22,CUST810143SA,PROD512340SA,2
2026-02-09,CUST142239SA,PROD652878SA,27
2026-02-14,CUST183594SA,PROD92337SA,3
2026-01-29,CUST249556SA,PROD287936SA,11
2026-01-05,CUST892512SA,PROD853085SA,16
2026-02-02,CUST144283SA,PROD958449SA,30
2026-01-15,CUST31064SA,PROD902931SA,27
2026-01-18,CUST966026SA,PROD607040SA,25
2026-02-03,CUST668169SA,PROD788295SA,23
2026-01-23,CUST656401SA,PROD923634SA,2
2026-02-15,CUST367121SA,PROD874224SA,14
2026-01-07,CUST673870SA,PROD79688SA,6
2026-01-27,CUST879940SA,PROD738797SA,4
2026-01-21,CUST796788SA,PROD310636SA,7
2026-01-13,CUST477309SA,PROD623939SA,9
2026-01-19,CUST252422SA,PROD918938SA,27
2026-01-07,CUST82868SA,PROD190672SA,3
2026-02-02,CUST34500SA,PROD633052SA,27
2026-01-24,CUST816964SA,PROD524902SA,14
2026-02-05,CUST1640SA,PROD796907SA,25
2026-02-12,CUST278428SA,PROD130394SA,6
2026-02-07,CUST928818SA,PROD200845SA,9
2026-02-13,CUST394976SA,PROD928463SA,6
2026-02-06,CUST380211SA,PROD874190SA,1
2026-01-26,CUST211727SA,PROD423389SA,17
2026-01-06,CUST994623SA,PROD604201SA,26
2026-02-02,CUST402686SA,PROD995109SA,13
2026-01-08,CUST149289SA,PROD190672SA,19
2026-01-31,CUST644883SA,PROD894905SA,2
2026-01-21,CUST380211SA,PROD224643SA,8
2026-01-05,CUST163137SA,PROD208894SA,27
2026-01-22,CUST82868SA,PROD240044SA,1
2026-02-08,CUST354366SA,PROD493152SA,8
2026-02-15,CUST583397SA,PROD993620SA,20
2026-01-17,CUST618372SA,PROD836587SA,3
2026-01-22,CUST399226SA,PROD262829SA,16
2026-02-16,CUST470325SA,PROD117308SA,10
2026-01-17,CUST142239SA,PROD570913SA,23
2026-01-17,CUST909613SA,PROD187241SA,20
2026-02-10,CUST895993SA,PROD651517SA,18
2026-01-07,CUST26985SA,PROD764544SA,27
2026-01-07,CUST840952SA,PROD208894SA,22
2026-02-04,CUST304466SA,PROD442374SA,14
2026-01-22,CUST519886SA,PROD337960SA,22
2026-02-09,CUST252422SA,PROD393049SA,6
2026-02-16,CUST807236SA,PROD496564SA,7
2026-01-14,CUST776962SA,PROD553306SA,8
2026-02-10,CUST977689SA,PROD638551SA,17
2026-02-15,CUST362974SA,PROD970733SA,17
2026-02-16,CUST327704SA,PROD908959SA,10
2026-01-25,CUST443588SA,PROD439486SA,28
2026-02-15,CUST222182SA,PROD103225SA,22
2026-01-15,CUST256773SA,PROD570913SA,5
2026-01-03,CUST117659SA,PROD952635SA,12
2026-01-30,CUST938095SA,PROD187241SA,8
2026-01-20,CUST936516SA,PROD894905SA,12
2026-01-03,CUST240068SA,PROD924457SA,22
2026-01-08,CUST611046SA,PROD952635SA,6
2026-02-08,CUST16418SA,PROD996971SA,8
2026-01-06,CUST405785SA,PROD61324SA,9
2026-01-07,CUST846112SA,PROD278258SA,12
2026-02-07,CUST385709SA,PROD900104SA,15
2026-01-19,CUST737623SA,PROD224643SA,6
2026-01-30,CUST968355SA,PROD840886SA,3
2026-01-06,CUST136074SA,PROD606794SA,11
2026-01-15,CUST871662SA,PROD234053SA,1
2026-02-06,CUST306278SA,PROD815573SA,21
2026-01-13,CUST31064SA,PROD26240SA,29
2026-01-05,CUST9585SA,PROD894905SA,28
2026-02-04,CUST333674SA,PROD106851SA,21
2026-01-15,CUST571971SA,PROD846721SA,14
2026-02-13,CUST677273SA,PROD902592SA,12
2026-01-12,CUST977689SA,PROD232360SA,26
2026-01-05,CUST34500SA,PROD899398SA,2
2026-02-03,CUST414913SA,PROD968790SA,28
2026-01-08,CUST244146SA,PROD238536SA,19
2026-01-24,CUST500646SA,PROD601949SA,4
2026-02-03,CUST603178SA,PROD116970SA,4
2026-01-16,CUST523125SA,PROD730429SA,14
2026-01-08,CUST138394SA,PROD149811SA,19
2026-01-06,CUST329287SA,PROD162998SA,22
2026-02-15,CUST911709SA,PROD439898SA,20
2026-01-07,CUST323401SA,PROD769440SA,29
2026-02-08,CUST949282SA,PROD968790SA,11
2026-02-09,CUST477079SA,PROD251516SA,30
2026-01-23,CUST463873SA,PROD156445SA,28
2026-01-08,CUST960632SA,PROD261941SA,4
2026-02-11,CUST17233SA,PROD927082SA,5
2026-02-03,CUST713341SA,PROD653425SA,3
2026-02-06,CUST797615SA,PROD753240SA,24
2026-01-25,CUST782033SA,PROD753240SA,8
2026-02-10,CUST305986SA,PROD337960SA,5
2026-01-08,CUST600534SA,PROD138205SA,19
2026-01-27,CUST861501SA,PROD727369SA,13
2026-01-28,CUST571971SA,PROD747581SA,3
2026-02-08,CUST279676SA,PROD912804SA,15
2026-01-11,CUST35207SA,PROD178240SA,15
2026-01-22,CUST760053SA,PROD292136SA,16
2026-01-06,CUST706866SA,PROD672875SA,1
2026-01-18,CUST156911SA,PROD30434SA,19
2026-01-26,CUST33958SA,PROD30434SA,15
2026-01-24,CUST201603SA,PROD679172SA,15
2026-02-01,CUST128594SA,PROD291704SA,12
2026-02-11,CUST796483SA,PROD602733SA,24
2026-01-31,CUST338273SA,PROD699287SA,24
2026-01-04,CUST298384SA,PROD483550SA,28
2026-01-10,CUST443973SA,PROD316282SA,9
2026-01-14,CUST832463SA,PROD767460SA,2
2026-01-01,CUST188550SA,PROD680776SA,6
2026-01-01,CUST188056SA,PROD449660SA,25
2026-02-01,CUST877633SA,PROD387477SA,24
2026-02-09,CUST953582SA,PROD853085SA,8
2026-01-28,CUST350905SA,PROD633039SA,18
2026-01-31,CUST348048SA,PROD310636SA,29
2026-01-11,CUST724042SA,PROD234053SA,10
2026-02-01,CUST819394SA,PROD836587SA,29
2026-01-03,CUST544559SA,PROD753240SA,20
2026-01-16,CUST53642SA,PROD158157SA,13
2026-01-23,CUST184654SA,PROD356385SA,13
2026-01-03,CUST753504SA,PROD251516SA,21
2026-02-08,CUST882885SA,PROD85965SA,9
2026-01-01,CUST629371SA,PROD418801SA,25
2026-02-05,CUST261805SA,PROD952538SA,7
2026-01-14,CUST93806SA,PROD356385SA,22
2026-02-03,CUST514435SA,PROD604238SA,22
2026-01-18,CUST6402SA,PROD72306SA,21
2026-01-04,CUST938256SA,PROD187241SA,23
2026-02-05,CUST877633SA,PROD356778SA,8
2026-02-08,CUST49161SA,PROD252572SA,18
2026-01-25,CUST385709SA,PROD638720SA,2
2026-01-04,CUST386831SA,PROD799550SA,8
2026-02-10,CUST889894SA,PROD476786SA,22
2026-01-07,CUST562728SA,PROD387477SA,6
2026-01-04,CUST969022SA,PROD900104SA,28
2026-02-06,CUST925100SA,PROD475763SA,4
2026-01-12,CUST305986SA,PROD704318SA,9
2026-01-19,CUST115233SA,PROD928463SA,4
2026-01-27,CUST949860SA,PROD666269SA,6
2026-01-08,CUST58840SA,PROD240174SA,4
2026-01-12,CUST562728SA,PROD757537SA,22
2026-01-27,CUST222182SA,PROD627086SA,12
2026-02-09,CUST398458SA,PROD709570SA,6
2026-01-02,CUST386251SA,PROD993620SA,18
2026-02-06,CUST211383SA,PROD767460SA,22
2026-02-05,CUST178368SA,PROD897004SA,29
2026-02-06,CUST165271SA,PROD722858SA,13
2026-01-26,CUST432424SA,PROD280746SA,24
2026-02-08,CUST153557SA,PROD700305SA,14
2026-01-11,CUST33958SA,PROD781177SA,27
2026-01-01,CUST333674SA,PROD700305SA,18
2026-01-28,CUST672324SA,PROD348588SA,22
2026-02-03,CUST770571SA,PROD853085SA,21
2026-02-15,CUST90400SA,PROD71744SA,16
2026-02-18,CUST267508SA,PROD230283SA,24
2026-01-19,CUST350905SA,PROD638551SA,1
2026-01-23,CUST677273SA,PROD738797SA,17
2026-01-30,CUST430764SA,PROD220861SA,10
2026-02-01,CUST377017SA,PROD461865SA,14
2026-01-24,CUST729884SA,PROD772343SA,2
2026-01-03,CUST892512SA,PROD262829SA,12
2026-01-07,CUST414812SA,PROD993620SA,9
2026-02-04,CUST91254SA,PROD252572SA,4
2026-02-08,CUST409711SA,PROD316950SA,16
2026-02-14,CUST21215SA,PROD616113SA,15
2026-01-06,CUST9738SA,PROD645830SA,8
2026-01-14,CUST482087SA,PROD900104SA,12
2026-02-12,CUST672324SA,PROD947308SA,1
2026-02-08,CUST496025SA,PROD804150SA,22
2026-01-27,CUST465471SA,PROD499380SA,20
2026-01-16,CUST407286SA,PROD957860SA,6
2026-01-11,CUST354366SA,PROD893140SA,1
2026-01-26,CUST156911SA,PROD240174SA,3
2026-02-07,CUST57152SA,PROD34225SA,29
2026-02-08,CUST303042SA,PROD252572SA,25
2026-01-04,CUST17500SA,PROD944986SA,9
2026-02-09,CUST892400SA,PROD556968SA,10
2026-01-18,CUST543998SA,PROD733723SA,30
2026-01-18,CUST763214SA,PROD88025SA,20
2026-01-24,CUST872176SA,PROD465230SA,20
2026-01-20,CUST638457SA,PROD902592SA,11
2026-01-20,CUST76517SA,PROD677278SA,4
2026-01-30,CUST146942SA,PROD117308SA,15
2026-01-21,CUST737449SA,PROD633039SA,3
2026-01-12,CUST800152SA,PROD959715SA,15
2026-02-05,CUST226130SA,PROD398382SA,26
2026-01-06,CUST148557SA,PROD52578SA,25
2026-02-03,CUST240068SA,PROD627086SA,17
2026-01-21,CUST603656SA,PROD321080SA,5
2026-02-11,CUST558136SA,PROD226441SA,8
2026-01-29,CUST119971SA,PROD668854SA,13
2026-01-06,CUST770899SA,PROD132731SA,24
2026-01-20,CUST808903SA,PROD499380SA,27
2026-01-19,CUST203322SA,PROD142254SA,25
2026-01-22,CUST472230SA,PROD132731SA,8
2026-02-16,CUST55843SA,PROD645830SA,12
2026-01-18,CUST581478SA,PROD190672SA,7
2026-01-23,CUST326775SA,PROD92337SA,7
2026-01-27,CUST414812SA,PROD693300SA,28
2026-01-26,CUST927601SA,PROD893140SA,24
2026-01-15,CUST506222SA,PROD397382SA,2
2026-01-09,CUST89772SA,PROD700305SA,5
2026-01-11,CUST184654SA,PROD477463SA,21
2026-02-15,CUST422548SA,PROD296578SA,25
2026-02-16,CUST137057SA,PROD496564SA,22
2026-01-19,CUST65306SA,PROD660021SA,3
2026-01-15,CUST328628SA,PROD155539SA,26
2026-01-20,CUST638457SA,PROD604238SA,13
2026-01-09,CUST161684SA,PROD260247SA,14
2026-01-11,CUST46385SA,PROD579364SA,7
2026-01-01,CUST8105SA,PROD446173SA,22
2026-01-06,CUST514435SA,PROD652878SA,26
2026-01-23,CUST581478SA,PROD619176SA,25
2026-01-05,CUST386831SA,PROD874224SA,10
2026-01-09,CUST316528SA,PROD439898SA,22
2026-01-06,CUST804092SA,PROD874190SA,6
2026-01-15,CUST32498SA,PROD853085SA,8
2026-01-06,CUST813185SA,PROD838722SA,13
2026-02-18,CUST103396SA,PROD251516SA,24
2026-01-21,CUST694093SA,PROD439898SA,29
2026-02-15,CUST405785SA,PROD616113SA,9
2026-01-24,CUST312999SA,PROD840886SA,27
2026-01-13,CUST500646SA,PROD138890SA,11
2026-01-19,CUST957803SA,PROD706073SA,19
2026-01-19,CUST906141SA,PROD710250SA,17
2026-02-14,CUST429322SA,PROD61324SA,30
2026-01-02,CUST813875SA,PROD815573SA,13
2026-01-28,CUST421818SA,PROD475435SA,25
2026-02-17,CUST991101SA,PROD739485SA,1
2026-01-02,CUST819394SA,PROD622503SA,18
2026-01-11,CUST961438SA,PROD92337SA,22
2026-01-30,CUST315344SA,PROD778967SA,21
2026-01-12,CUST512756SA,PROD79688SA,24
2026-01-12,CUST841134SA,PROD668854SA,27
2026-01-04,CUST804711SA,PROD636745SA,12
2026-01-29,CUST398343SA,PROD919035SA,6
2026-02-06,CUST229437SA,PROD30434SA,5
2026-02-08,CUST531981SA,PROD512311SA,23
2026-02-18,CUST810143SA,PROD147594SA,20
2026-01-06,CUST949860SA,PROD401124SA,21
2026-01-09,CUST931895SA,PROD88025SA,30
2026-01-03,CUST764234SA,PROD900104SA,11
2026-01-30,CUST211383SA,PROD638551SA,9
2026-01-04,CUST979981SA,PROD918938SA,30
2026-01-13,CUST618372SA,PROD22056SA,13
2026-02-06,CUST969051SA,PROD351470SA,22
2026-01-08,CUST496395SA,PROD804150SA,4
2026-01-05,CUST498733SA,PROD709570SA,15
2026-01-09,CUST578719SA,PROD98246SA,17
2026-01-08,CUST921777SA,PROD874244SA,16
2026-01-07,CUST783159SA,PROD764544SA,7
2026-01-02,CUST106857SA,PROD130394SA,18
2026-01-06,CUST93624SA,PROD187241SA,23
2026-01-29,CUST762120SA,PROD710219SA,13
2026-02-01,CUST128473SA,PROD113609SA,28
2026-02-10,CUST578870SA,PROD829090SA,11
2026-02-03,CUST247231SA,PROD914759SA,17
2026-01-31,CUST450513SA,PROD739945SA,26
2026-02-10,CUST931895SA,PROD63556SA,17
2026-02-02,CUST353487SA,PROD95674SA,27
2026-01-29,CUST701765SA,PROD164136SA,29
2026-01-14,CUST531981SA,PROD169430SA,20
2026-01-22,CUST593830SA,PROD631262SA,20
2026-01-03,CUST960632SA,PROD553306SA,6
2026-02-15,CUST600534SA,PROD352737SA,5
2026-01-06,CUST746925SA,PROD490785SA,4
2026-01-06,CUST53945SA,PROD52657SA,18
2026-02-11,CUST413037SA,PROD764544SA,26
2026-01-17,CUST348048SA,PROD767460SA,14
2026-01-18,CUST377114SA,PROD830555SA,24
2026-01-05,CUST686406SA,PROD461865SA,20
2026-01-27,CUST429161SA,PROD88025SA,4
2026-02-18,CUST326053SA,PROD121761SA,29
2026-02-17,CUST655993SA,PROD804150SA,14
2026-01-04,CUST333674SA,PROD686508SA,7
2026-01-31,CUST676234SA,PROD121761SA,22
2026-02-11,CUST178794SA,PROD942590SA,28
2026-02-04,CUST401078SA,PROD653534SA,14
2026-02-12,CUST792911SA,PROD699330SA,4
2026-02-18,CUST946746SA,PROD853085SA,7
2026-02-10,CUST993702SA,PROD963110SA,6
2026-01-30,CUST119971SA,PROD779779SA,12
2026-02-10,CUST688637SA,PROD617024SA,15
2026-02-10,CUST51685SA,PROD699287SA,24
2026-02-12,CUST625397SA,PROD924457SA,14
2026-01-06,CUST512756SA,PROD63780SA,20
2026-01-15,CUST465471SA,PROD952635SA,14
2026-01-11,CUST588861SA,PROD905997SA,30
2026-01-28,CUST398458SA,PROD70674SA,3
2026-01-05,CUST606403SA,PROD668854SA,27
2026-02-13,CUST253961SA,PROD92337SA,17
2026-02-11,CUST737449SA,PROD642412SA,23
2026-01-29,CUST443940SA,PROD232311SA,19
2026-02-13,CUST927601SA,PROD63556SA,2
2026-01-20,CUST953582SA,PROD719425SA,6
2026-02-04,CUST459022SA,PROD446173SA,4
2026-02-07,CUST886589SA,PROD803013SA,21
2026-02-10,CUST754540SA,PROD444154SA,16
2026-01-04,CUST544559SA,PROD468238SA,16
2026-01-18,CUST589849SA,PROD232311SA,26
2026-02-03,CUST8886SA,PROD993620SA,6
2026-01-06,CUST429008SA,PROD252572SA,8
2026-02-09,CUST855413SA,PROD620644SA,23
2026-01-10,CUST512756SA,PROD397382SA,30
2026-01-06,CUST597467SA,PROD913141SA,27
2026-01-12,CUST482087SA,PROD622503SA,16
2026-01-31,CUST229659SA,PROD599573SA,17
2026-01-17,CUST260289SA,PROD162316SA,19
2026-01-02,CUST472230SA,PROD417479SA,28
2026-01-03,CUST549395SA,PROD356778SA,23
2026-01-30,CUST343848SA,PROD297571SA,2
2026-01-12,CUST701765SA,PROD89771SA,22
2026-01-09,CUST422548SA,PROD672875SA,12
2026-02-06,CUST488640SA,PROD77060SA,12
2026-01-26,CUST826236SA,PROD597530SA,11
2026-01-25,CUST30354SA,PROD625780SA,11
2026-02-04,CUST410133SA,PROD199448SA,29
2026-02-17,CUST323401SA,PROD759359SA,28
2026-01-12,CUST835012SA,PROD232360SA,20
2026-02-14,CUST806814SA,PROD562275SA,18
2026-02-07,CUST622665SA,PROD984539SA,4
2026-01-08,CUST796788SA,PROD251516SA,28
2026-01-14,CUST710380SA,PROD70674SA,24
2026-01-11,CUST911709SA,PROD496564SA,21
2026-01-08,CUST304561SA,PROD617457SA,30
2026-01-16,CUST660914SA,PROD660021SA,29
2026-01-17,CUST473947SA,PROD521841SA,15
2026-02-09,CUST610981SA,PROD43860SA,3
2026-02-10,CUST447080SA,PROD954851SA,23
2026-02-06,CUST91884SA,PROD781177SA,11
2026-01-28,CUST522469SA,PROD252572SA,29
2026-01-04,CUST788870SA,PROD478634SA,24
2026-02-11,CUST551033SA,PROD579364SA,29
2026-02-16,CUST411776SA,PROD291704SA,9
2026-02-10,CUST738862SA,PROD704318SA,28
2026-01-21,CUST414913SA,PROD297571SA,6
2026-02-14,CUST498733SA,PROD48458SA,4
2026-02-10,CUST907565SA,PROD779779SA,6
2026-02-04,CUST71087SA,PROD289930SA,13
2026-02-09,CUST229659SA,PROD592683SA,4
2026-02-04,CUST549395SA,PROD230283SA,13
2026-01-12,CUST132361SA,PROD575898SA,20
2026-01-13,CUST128594SA,PROD245884SA,9
2026-01-05,CUST512756SA,PROD719425SA,7
2026-02-05,CUST156911SA,PROD606794SA,18
2026-01-13,CUST845619SA,PROD627086SA,8
2026-01-05,CUST86702SA,PROD102664SA,13
2026-01-11,CUST804905SA,PROD704318SA,2
2026-01-30,CUST9738SA,PROD952538SA,1
2026-02-13,CUST807236SA,PROD764544SA,26
2026-01-24,CUST382746SA,PROD456732SA,13
2026-01-26,CUST196494SA,PROD692094SA,24
2026-01-17,CUST658775SA,PROD631262SA,20
2026-01-03,CUST186266SA,PROD723846SA,19
2026-01-22,CUST686406SA,PROD919035SA,22
2026-01-15,CUST435810SA,PROD442374SA,29
2026-02-08,CUST679445SA,PROD534277SA,18
2026-01-23,CUST755408SA,PROD932931SA,21
2026-01-14,CUST46385SA,PROD162998SA,24
2026-01-02,CUST323331SA,PROD727369SA,24
2026-01-30,CUST397687SA,PROD461865SA,28
2026-01-09,CUST806360SA,PROD886827SA,4
2026-01-23,CUST369412SA,PROD759359SA,21
2026-02-08,CUST267508SA,PROD224643SA,7
2026-01-17,CUST991148SA,PROD627086SA,25
2026-02-15,CUST97584SA,PROD928423SA,14
2026-01-20,CUST143167SA,PROD461865SA,3
2026-01-04,CUST256430SA,PROD240174SA,7
2026-01-11,CUST969051SA,PROD651051SA,20
2026-01-24,CUST589275SA,PROD928463SA,30
2026-01-22,CUST304561SA,PROD952538SA,1
2026-01-24,CUST558136SA,PROD606794SA,5
2026-01-06,CUST458737SA,PROD953813SA,22
2026-01-12,CUST544559SA,PROD607040SA,10
2026-02-17,CUST858729SA,PROD829090SA,23
2026-02-15,CUST439605SA,PROD476786SA,10
2026-01-07,CUST666275SA,PROD927082SA,6
2026-02-01,CUST512756SA,PROD619176SA,24
2026-02-11,CUST49161SA,PROD562275SA,9
2026-01-05,CUST154887SA,PROD733723SA,20
2026-01-26,CUST267508SA,PROD77060SA,26
2026-02-11,CUST496395SA,PROD601949SA,8
2026-02-09,CUST865322SA,PROD533590SA,2
2026-01-21,CUST31064SA,PROD870127SA,30
2026-01-13,CUST611046SA,PROD788295SA,24
2026-01-12,CUST171790SA,PROD368900SA,11
2026-01-16,CUST581687SA,PROD347235SA,1
2026-01-05,CUST863508SA,PROD98246SA,18
2026-01-05,CUST512573SA,PROD563750SA,26
2026-01-16,CUST94641SA,PROD208894SA,9
2026-01-09,CUST438967SA,PROD642412SA,25
2026-02-17,CUST170341SA,PROD368900SA,28
2026-02-11,CUST153557SA,PROD672875SA,5
2026-02-02,CUST365219SA,PROD251516SA,22
2026-01-02,CUST742287SA,PROD310636SA,23
2026-01-14,CUST443588SA,PROD680776SA,26
2026-02-11,CUST565979SA,PROD408396SA,12
2026-01-01,CUST481992SA,PROD730429SA,20
2026-01-16,CUST315759SA,PROD902592SA,14
2026-01-18,CUST563772SA,PROD26240SA,29
2026-02-15,CUST326775SA,PROD772343SA,4
2026-02-02,CUST909165SA,PROD187241SA,17
2026-01-21,CUST348048SA,PROD592683SA,3
2026-02-18,CUST120675SA,PROD220861SA,14
2026-02-18,CUST86702SA,PROD900104SA,1
2026-01-31,CUST999716SA,PROD778967SA,19
2026-01-14,CUST570557SA,PROD932931SA,10
2026-01-25,CUST830541SA,PROD149811SA,7
2026-01-31,CUST755408SA,PROD607040SA,20
2026-02-04,CUST886593SA,PROD483550SA,29
2026-01-10,CUST348048SA,PROD660021SA,2
2026-01-16,CUST553081SA,PROD553306SA,27
2026-02-01,CUST51685SA,PROD490785SA,10
2026-02-11,CUST834908SA,PROD476786SA,3
2026-02-03,CUST863684SA,PROD813373SA,20
2026-01-03,CUST5447SA,PROD618849SA,30
2026-02-10,CUST638457SA,PROD952635SA,13
2026-02-12,CUST892512SA,PROD597530SA,22
2026-02-14,CUST994913SA,PROD687277SA,25
2026-01-04,CUST467773SA,PROD496171SA,21
2026-01-10,CUST287892SA,PROD893140SA,13
2026-01-16,CUST656596SA,PROD291773SA,9
2026-01-09,CUST235445SA,PROD220392SA,19
2026-01-30,CUST776880SA,PROD92337SA,6
2026-01-02,CUST676234SA,PROD533590SA,6
2026-01-12,CUST499968SA,PROD699330SA,13
2026-02-04,CUST463516SA,PROD493152SA,14
2026-01-29,CUST886593SA,PROD992842SA,30
2026-02-18,CUST332061SA,PROD875271SA,20
2026-01-09,CUST720184SA,PROD162998SA,6
2026-01-28,CUST659104SA,PROD85965SA,8
2026-01-12,CUST673540SA,PROD928463SA,13
2026-01-05,CUST830541SA,PROD826952SA,9
2026-01-05,CUST792313SA,PROD744261SA,3
2026-01-31,CUST389906SA,PROD439898SA,18
2026-02-08,CUST395019SA,PROD199312SA,7
2026-01-30,CUST324314SA,PROD953813SA,1
2026-02-10,CUST592447SA,PROD1773SA,26
